open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-08-15 02:00:00,43.5,44.307,42.382,43.854,7960.2,2024-08-15 02:14:59.999,346915.7495,2953,4045.4,176684.8522,0
2024-08-15 02:15:00,43.75,45.508,43.735,45.275,15926.4,2024-08-15 02:29:59.999,715519.2515,2954,8945.6,401896.684,0
2024-08-15 02:30:00,45.261,45.689,44.744,45.314,19529.5,2024-08-15 02:44:59.999,884136.2703,7842,10510.2,475919.6046,0
2024-08-15 02:45:00,45.323,45.917,44.982,45.858,20022.2,2024-08-15 02:59:59.999,912774.6756,9873,9923.0,452519.0013,0
2024-08-15 03:00:00,45.837,46.748,45.655,46.41,28316.2,2024-08-15 03:14:59.999,1307647.8552,12629,15212.7,702821.6006,0
2024-08-15 03:15:00,46.416,46.536,45.437,45.702,30848.2,2024-08-15 03:29:59.999,1417656.1945,13617,12945.1,595307.3676,0
2024-08-15 03:30:00,45.704,45.888,44.711,45.134,32031.6,2024-08-15 03:44:59.999,1451640.5089,11344,14999.9,680389.6036,0
2024-08-15 03:45:00,45.134,45.432,44.455,44.979,28474.9,2024-08-15 03:59:59.999,1280532.2579,10298,15631.7,702326.8452,0
2024-08-15 04:00:00,44.979,45.15,44.616,44.785,17123.5,2024-08-15 04:14:59.999,768493.2074,4599,8654.6,388567.4914,0
2024-08-15 04:15:00,44.801,46.064,44.744,45.92,27610.5,2024-08-15 04:29:59.999,1256833.9272,6653,16565.9,754107.9746,0
2024-08-15 04:30:00,45.92,46.666,45.5,46.285,36922.1,2024-08-15 04:44:59.999,1699534.1908,10276,19610.5,903280.1892,0
2024-08-15 04:45:00,46.286,46.497,45.626,45.846,26631.7,2024-08-15 04:59:59.999,1226663.3538,7898,11716.8,539921.6643,0
2024-08-15 05:00:00,45.845,46.072,45.634,45.828,15613.8,2024-08-15 05:14:59.999,715509.9641,5004,8072.8,370020.9577,0
2024-08-15 05:15:00,45.83,46.748,45.574,46.7,38540.5,2024-08-15 05:29:59.999,1786424.5547,9476,20946.0,971413.8218,0
2024-08-15 05:30:00,46.699,47.44,46.489,47.102,52025.3,2024-08-15 05:44:59.999,2448223.5297,11312,27365.0,1288029.3237,0
2024-08-15 05:45:00,47.081,48.149,47.053,47.518,88609.6,2024-08-15 05:59:59.999,4221288.4576,15370,44777.6,2133430.2681,0
2024-08-15 06:00:00,47.509,48.1,47.42,47.495,71676.9,2024-08-15 06:14:59.999,3423571.8155,15582,31881.6,1522899.4321,0
2024-08-15 06:15:00,47.494,47.85,46.816,47.12,62916.1,2024-08-15 06:29:59.999,2972544.5647,21255,30477.0,1441023.6507,0
2024-08-15 06:30:00,47.159,47.6,46.14,46.635,61555.0,2024-08-15 06:44:59.999,2881214.2762,20705,29877.2,1399623.8881,0
2024-08-15 06:45:00,46.601,46.84,46.2,46.248,43193.1,2024-08-15 06:59:59.999,2011231.3647,16051,20122.1,937358.5443,0
2024-08-15 07:00:00,46.248,46.46,45.25,45.563,64935.5,2024-08-15 07:14:59.999,2977792.3597,22350,28854.4,1323054.9471,0
2024-08-15 07:15:00,45.571,45.74,44.285,44.759,66242.4,2024-08-15 07:29:59.999,2992755.9148,26608,29173.4,1320695.0928,0
2024-08-15 07:30:00,44.795,45.388,44.251,45.167,52289.4,2024-08-15 07:44:59.999,2344405.9993,20984,31041.9,1391798.4625,0
2024-08-15 07:45:00,45.162,45.85,45.0,45.751,32002.4,2024-08-15 07:59:59.999,1452213.1949,12352,18592.6,844081.7189,0
2024-08-15 08:00:00,45.729,45.9,45.144,45.378,34264.2,2024-08-15 08:14:59.999,1558480.5448,8713,17902.5,814390.4693,0
2024-08-15 08:15:00,45.376,46.409,45.371,46.107,45410.8,2024-08-15 08:29:59.999,2090030.3526,9899,24416.8,1123990.9039,0
2024-08-15 08:30:00,46.109,46.4,45.75,45.86,26709.8,2024-08-15 08:44:59.999,1229786.5308,5690,12737.5,586613.144,0
2024-08-15 08:45:00,45.857,45.884,45.12,45.388,36490.3,2024-08-15 08:59:59.999,1658712.425,9215,15498.5,704316.9461,0
2024-08-15 09:00:00,45.379,45.724,45.2,45.205,24242.2,2024-08-15 09:14:59.999,1099529.2066,6298,9919.2,450168.9291,0
2024-08-15 09:15:00,45.212,45.42,44.718,45.143,31947.5,2024-08-15 09:29:59.999,1439885.3702,8448,16316.4,735662.3928,0
2024-08-15 09:30:00,45.15,45.21,43.798,44.042,54355.5,2024-08-15 09:44:59.999,2411908.5491,13131,23104.2,1026568.2269,0
