open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-02-20 13:00:00,1.494,1.6976,1.0612,1.1437,48438962.3,2025-02-20 13:14:59.999,58109867.85833,212662,23104201.3,27661570.91902,0
2025-02-20 13:15:00,1.143,1.1734,1.0335,1.0796,54137512.8,2025-02-20 13:29:59.999,58788082.82868,220661,26822653.8,29159550.63806,0
2025-02-20 13:30:00,1.0796,1.184,1.034,1.1674,63418958.9,2025-02-20 13:44:59.999,70403873.65668,257207,33011376.5,36678430.42695,0
2025-02-20 13:45:00,1.1674,1.1846,1.1094,1.1101,38932377.5,2025-02-20 13:59:59.999,44719114.16348,227688,19322943.9,22215030.1501,0
2025-02-20 14:00:00,1.1102,1.1192,1.01,1.0383,58312418.8,2025-02-20 14:14:59.999,61687197.30743,294401,28654971.2,30326218.90991,0
2025-02-20 14:15:00,1.0381,1.0952,0.9448,0.9549,68255782.2,2025-02-20 14:29:59.999,69272128.25195,312888,32274281.7,32794229.02778,0
2025-02-20 14:30:00,0.9549,0.9752,0.8728,0.8964,85800095.4,2025-02-20 14:44:59.999,78313057.04278,280359,43310238.1,39564036.57643,0
2025-02-20 14:45:00,0.8965,0.937,0.8888,0.9173,53129268.3,2025-02-20 14:59:59.999,48570406.05794,159307,28285464.5,25869009.57148,0
2025-02-20 15:00:00,0.9174,0.9472,0.89,0.9063,47319772.5,2025-02-20 15:14:59.999,43407015.84917,146301,24091491.8,22102540.97966,0
2025-02-20 15:15:00,0.9063,0.947,0.892,0.9302,53768383.4,2025-02-20 15:29:59.999,49219701.16108,155234,28405419.3,26016821.75465,0
2025-02-20 15:30:00,0.9302,0.9665,0.9046,0.9119,45463482.7,2025-02-20 15:44:59.999,42502296.51364,139714,23108773.5,21620795.61525,0
2025-02-20 15:45:00,0.9119,0.9319,0.9088,0.924,20859982.9,2025-02-20 15:59:59.999,19266867.72608,73500,11230736.6,10375579.13688,0
2025-02-20 16:00:00,0.9235,0.9287,0.89,0.919,37052319.0,2025-02-20 16:14:59.999,33723830.11324,117557,18801292.9,17119701.08397,0
2025-02-20 16:15:00,0.9191,1.0198,0.9141,0.9804,68438712.0,2025-02-20 16:29:59.999,66296026.61501,216365,36616408.4,35464974.09999,0
2025-02-20 16:30:00,0.9805,0.9983,0.9484,0.9711,35106776.2,2025-02-20 16:44:59.999,34055446.59106,129813,17550079.2,17027661.7933,0
2025-02-20 16:45:00,0.9711,0.9939,0.9558,0.9743,30545875.6,2025-02-20 16:59:59.999,29804842.7109,111945,15198073.4,14837025.58604,0
2025-02-20 17:00:00,0.9743,1.0,0.9658,0.9838,26127724.3,2025-02-20 17:14:59.999,25644823.99447,97842,12911865.6,12674210.77765,0
2025-02-20 17:15:00,0.9836,0.99,0.9389,0.9646,26878627.4,2025-02-20 17:29:59.999,25967138.48006,103423,13508206.4,13051574.44396,0
2025-02-20 17:30:00,0.9645,1.099,0.9627,1.0519,58851607.8,2025-02-20 17:44:59.999,61244269.85601,231631,31306284.7,32512022.98022,0
2025-02-20 17:45:00,1.0519,1.2638,1.045,1.2158,95230862.8,2025-02-20 17:59:59.999,110954657.18867,367590,50586826.5,58968779.59264,0
2025-02-20 18:00:00,1.2157,1.3195,1.1828,1.2596,93230482.3,2025-02-20 18:14:59.999,117525934.96054,401630,46875492.0,59120533.44756,0
2025-02-20 18:15:00,1.2595,1.3,1.1678,1.242,73042582.8,2025-02-20 18:29:59.999,89208820.88635,283185,36402391.2,44483421.84605,0
2025-02-20 18:30:00,1.2422,1.3172,1.1921,1.224,63933784.1,2025-02-20 18:44:59.999,80268513.97553,254567,31582785.9,39667591.68406,0
2025-02-20 18:45:00,1.2241,1.2655,1.2037,1.2412,27123315.8,2025-02-20 18:59:59.999,33480854.56392,121802,13814487.6,17059216.30781,0
2025-02-20 19:00:00,1.2413,1.32,1.2213,1.2923,46815780.5,2025-02-20 19:14:59.999,59644044.03291,193962,23634014.2,30128128.81609,0
2025-02-20 19:15:00,1.2923,1.325,1.2384,1.2683,34951776.5,2025-02-20 19:29:59.999,44576532.74521,151472,17153546.7,21890098.96344,0
2025-02-20 19:30:00,1.2683,1.274,1.1935,1.2029,25587034.2,2025-02-20 19:44:59.999,31519344.91674,107959,12068228.1,14868324.85209,0
2025-02-20 19:45:00,1.2029,1.25,1.1969,1.2303,15091091.1,2025-02-20 19:59:59.999,18522211.35267,71388,7754315.9,9521751.3837,0
2025-02-20 20:00:00,1.2302,1.2579,1.2211,1.2351,12320117.5,2025-02-20 20:14:59.999,15258657.67011,59189,6207236.5,7689272.46412,0
2025-02-20 20:15:00,1.2348,1.2433,1.1921,1.2086,14943797.6,2025-02-20 20:29:59.999,18239958.55267,64230,7387185.4,9019530.23472,0
2025-02-20 20:30:00,1.208,1.2345,1.19,1.2143,13107831.8,2025-02-20 20:44:59.999,15986822.66846,57368,6828195.5,8329946.63752,0
2025-02-20 20:45:00,1.2141,1.273,1.205,1.2487,18566359.9,2025-02-20 20:59:59.999,23147731.88432,76368,9709265.4,12107527.90981,0
2025-02-20 21:00:00,1.2491,1.7088,1.2366,1.5806,103361101.6,2025-02-20 21:14:59.999,154863806.41854,506296,54332609.5,81237768.94135,0
2025-02-20 21:15:00,1.5812,1.9915,1.552,1.8748,83684402.4,2025-02-20 21:29:59.999,146702778.32277,428735,44380844.0,77898054.78772,0
2025-02-20 21:30:00,1.8748,2.1084,1.7171,1.7989,67587363.5,2025-02-20 21:44:59.999,126702677.74599,356181,33329324.3,62549406.85202,0
2025-02-20 21:45:00,1.7993,1.8338,1.6273,1.6865,38817624.7,2025-02-20 21:59:59.999,66504520.28211,175394,19105207.4,32738202.20877,0
2025-02-20 22:00:00,1.686,1.8799,1.6742,1.8115,34785083.9,2025-02-20 22:14:59.999,62220517.87301,153001,18287971.4,32698671.94962,0
2025-02-20 22:15:00,1.8115,1.9122,1.7809,1.8836,30841113.6,2025-02-20 22:29:59.999,57140815.24458,141964,15667762.0,29037735.37726,0
2025-02-20 22:30:00,1.8833,1.8944,1.75,1.8035,22750661.7,2025-02-20 22:44:59.999,41567701.49317,101893,11229762.2,20525969.4004,0
2025-02-20 22:45:00,1.8026,1.8288,1.68,1.7363,19495766.1,2025-02-20 22:59:59.999,33867243.6669,94421,9602439.8,16683924.47523,0
2025-02-20 23:00:00,1.7368,1.8334,1.7105,1.7904,24544153.8,2025-02-20 23:14:59.999,43592095.39592,126408,12594436.9,22373241.73207,0
2025-02-20 23:15:00,1.7903,1.8188,1.7194,1.7355,11947451.4,2025-02-20 23:29:59.999,21125740.48826,75502,5966523.3,10558692.02298,0
2025-02-20 23:30:00,1.7353,1.795,1.7216,1.7653,11415533.0,2025-02-20 23:44:59.999,20043151.72476,69472,5767704.6,10132886.12997,0
2025-02-20 23:45:00,1.7642,1.7775,1.585,1.6417,27642385.8,2025-02-20 23:59:59.999,46122451.20304,136872,13192164.5,22016314.49802,0
2025-02-21 00:00:00,1.6415,1.6438,1.4675,1.4929,46972217.1,2025-02-21 00:14:59.999,72061823.45816,180618,22486083.8,34527662.26013,0
2025-02-21 00:15:00,1.4937,1.5845,1.39,1.3988,36845551.1,2025-02-21 00:29:59.999,54638677.52751,145258,17871313.0,26587439.83073,0
2025-02-21 00:30:00,1.3997,1.48,1.3805,1.4187,29022508.2,2025-02-21 00:44:59.999,41302475.67757,118436,15250575.2,21724970.03013,0
2025-02-21 00:45:00,1.4188,1.4609,1.3202,1.3477,34162859.5,2025-02-21 00:59:59.999,46645826.96681,148286,16989567.8,23193925.14396,0
2025-02-21 01:00:00,1.347,1.4447,1.311,1.4004,33023683.4,2025-02-21 01:14:59.999,45394222.00305,153909,17031653.2,23435878.73529,0
2025-02-21 01:15:00,1.4013,1.4719,1.3659,1.412,22844172.2,2025-02-21 01:29:59.999,32378703.28351,118972,11405920.4,16176689.71169,0
2025-02-21 01:30:00,1.4116,1.498,1.395,1.4758,17879980.8,2025-02-21 01:44:59.999,25661319.63241,103281,9350658.8,13427389.45193,0
2025-02-21 01:45:00,1.4757,1.52,1.4229,1.4302,19248909.4,2025-02-21 01:59:59.999,28282693.04309,121649,9349796.8,13740506.7783,0
2025-02-21 02:00:00,1.4304,1.4647,1.4206,1.4369,10757113.4,2025-02-21 02:14:59.999,15486343.61682,76076,5346333.0,7701009.71681,0
2025-02-21 02:15:00,1.4344,1.4724,1.4024,1.4233,13072178.3,2025-02-21 02:29:59.999,18757417.72399,93532,6581007.9,9446950.46082,0
2025-02-21 02:30:00,1.4234,1.4274,1.2969,1.3083,25557058.4,2025-02-21 02:44:59.999,34674394.60998,153863,11732010.0,15917291.53022,0
2025-02-21 02:45:00,1.3084,1.3287,1.26,1.3159,23264717.3,2025-02-21 02:59:59.999,30165822.97408,136509,12373869.3,16051286.76368,0
2025-02-21 03:00:00,1.3164,1.3788,1.3162,1.3577,15724606.3,2025-02-21 03:14:59.999,21311111.83548,104104,8358627.3,11325807.10415,0
